SaleID,CustomerID,CarModel,DealerID,Price,Date,FuelType,Region
2619,3909,Creta,72,2637381,2023-10-16,Petrol,North
2620,2748,Creta,17,1536518,2024-06-22,Diesel,East
2621,1158,Alto,73,2876022,2024-01-14,Diesel,East
2622,2977,Harrier,160,1168180,2023-02-27,Petrol,South
2623,1956,XUV700,70,1297168,2024-05-02,CNG,West
2624,3071,Harrier,113,1696186,2024-04-10,Hybrid,South
2625,1403,Ertiga,21,1521544,2024-08-30,Diesel,East
2626,3852,Alto,135,654686,2023-09-21,Diesel,East
2627,1515,City,7,480684,2023-07-24,Hybrid,East
2628,3779,Creta,111,1415631,2022-05-02,CNG,Central
2629,2387,i20,27,865377,2022-06-08,Hybrid,North
2630,4453,Alto,8,1463250,2022-11-03,Petrol,South
2631,3579,Seltos,28,2909065,2024-01-21,Petrol,South
2632,1955,Baleno,194,1291751,2023-08-14,CNG,East
2633,3199,Harrier,199,1937411,2022-12-12,Diesel,Central
2634,4633,Alto,47,1554662,2022-05-29,Diesel,South
2635,2712,Seltos,86,2882605,2024-04-14,CNG,South
2636,3994,XUV700,10,1968468,2024-02-20,CNG,Central
2637,1607,Ertiga,114,1191588,2022-04-28,Petrol,East
2638,4688,Ertiga,33,2557858,2023-12-05,Petrol,Central
2639,3467,Creta,135,2712494,2022-11-13,CNG,North
2640,2273,Creta,131,2638195,2022-10-15,Diesel,South
2641,4188,Alto,14,1370644,2024-06-26,Hybrid,North
2642,3913,Alto,172,967696,2022-10-24,Hybrid,South
2643,2535,City,46,2680246,2023-03-19,Hybrid,North
2644,4811,Baleno,61,1586135,2024-06-19,Petrol,South
2645,3625,Swift,164,648670,2022-10-28,CNG,East
2646,3382,XUV700,13,1469573,2024-06-16,Diesel,West
2647,2441,Creta,16,2281464,2023-03-02,Petrol,Central
2648,3979,Swift,133,1448482,2022-09-07,CNG,South
2649,2797,Swift,38,2312996,2023-11-17,CNG,Central
2650,1294,Baleno,178,2425496,2024-01-22,Hybrid,South
2651,1754,i20,38,1954041,2024-09-24,Hybrid,West
2652,2394,i20,103,1869986,2023-02-10,Diesel,East
2653,1185,Creta,56,564857,2024-03-11,Diesel,East
2654,2269,Seltos,63,1682642,2022-09-01,Hybrid,Central
2655,1636,Baleno,120,1442867,2023-01-02,Hybrid,West
2656,2291,Baleno,48,2658507,2022-04-30,CNG,Central
2657,4714,Harrier,105,2684135,2024-04-29,Diesel,East
2658,4308,Swift,59,1543527,2023-03-09,CNG,North
2659,1529,Harrier,77,1303571,2022-07-02,Diesel,Central
2660,4623,Swift,172,1584348,2024-01-29,Diesel,South
2661,3068,i20,127,857359,2022-01-31,Petrol,East
2662,3958,Creta,55,1801094,2024-09-03,Hybrid,South
2663,4808,XUV700,55,1864389,2023-06-12,Petrol,West
2664,3914,i20,129,2661652,2024-05-13,Diesel,East
2665,1793,Baleno,136,1957795,2022-04-12,CNG,East
2666,4591,XUV700,127,1423189,2023-09-15,Diesel,Central
2667,3147,Alto,132,2264501,2024-03-15,Petrol,Central
2668,3799,XUV700,85,1573650,2023-02-12,Hybrid,South
2669,1477,XUV700,115,1437634,2024-04-09,CNG,Central
2670,2622,i20,181,693996,2024-02-28,Diesel,North
2671,4369,Baleno,58,2245940,2023-09-10,Diesel,East
2672,1939,XUV700,37,2757498,2023-07-03,Hybrid,West
2673,1525,i20,49,1274977,2022-10-18,Diesel,East
2674,3381,i20,67,1381706,2023-02-26,Diesel,South
2675,1001,XUV700,19,1699113,2022-06-30,Hybrid,Central
2676,1374,Swift,129,692009,2023-10-17,Petrol,East
2677,3340,Baleno,29,1591937,2022-04-24,Petrol,Central
2678,3884,Ertiga,87,1935621,2022-09-17,Petrol,South
2679,4052,XUV700,33,1256702,2022-09-01,Petrol,Central
2680,1552,Harrier,119,828737,2023-02-27,CNG,West
2681,3365,Harrier,180,2372585,2022-12-01,CNG,South
2682,2525,Alto,169,513209,2022-09-28,Hybrid,East
2683,2851,Baleno,151,1645167,2023-03-30,Hybrid,East
2684,1380,i20,133,1912013,2023-08-17,Hybrid,West
2685,2646,City,71,1433196,2024-10-06,CNG,North
2686,1013,Creta,185,1433504,2024-05-05,Diesel,Central
2687,1503,Seltos,134,2515561,2022-05-12,CNG,East
2688,3278,City,177,1755253,2024-02-07,Petrol,West
2689,3008,Baleno,22,1872267,2023-05-16,Petrol,Central
2690,4155,Baleno,77,1988191,2022-05-15,Diesel,South
2691,1129,XUV700,4,979632,2024-02-06,Hybrid,West
2692,4814,XUV700,72,1650125,2024-03-22,CNG,South
2693,1837,City,192,609074,2024-02-09,Diesel,South
2694,4216,i20,165,2547908,2022-04-04,Diesel,South
2695,3938,Alto,159,877038,2022-06-14,CNG,Central
2696,4928,XUV700,165,576031,2022-11-21,Diesel,North
2697,3040,Seltos,128,2049211,2024-07-28,Hybrid,South
2698,1027,Seltos,45,418733,2023-09-12,CNG,East
2699,3113,Alto,136,847427,2022-08-19,CNG,Central
2700,4234,Swift,168,2020957,2023-08-05,Diesel,Central
2701,2252,Swift,93,2681740,2024-01-03,Hybrid,South
2702,1260,Baleno,5,437487,2023-11-02,Hybrid,East
2703,3046,XUV700,156,440849,2023-02-07,Petrol,West
2704,2472,Harrier,104,2904918,2022-05-01,CNG,Central
2705,2447,City,81,2218594,2023-12-28,Petrol,South
2706,1459,Ertiga,87,2049264,2023-01-20,Hybrid,South
2707,4747,Alto,137,2101984,2023-04-21,Hybrid,North
2708,1300,Baleno,130,2588082,2023-07-14,Petrol,North
2709,3966,Harrier,63,2325478,2023-01-24,CNG,West
2710,4374,XUV700,51,1855499,2024-02-29,Petrol,West
2711,3334,Harrier,116,1281455,2024-01-23,Hybrid,West
2712,4466,Harrier,113,2968551,2023-12-05,Hybrid,West
2713,4081,Alto,31,890486,2022-02-22,Diesel,South
2714,4778,Baleno,7,691162,2023-07-21,Diesel,South
2715,1629,i20,158,1404667,2024-03-31,Petrol,South
2716,1269,Seltos,186,1207463,2024-05-11,Diesel,East
2717,3639,City,3,1644812,2022-11-18,Hybrid,West
2718,2993,Baleno,51,770570,2024-04-06,CNG,East
2719,2628,Ertiga,56,2415653,2023-03-09,CNG,Central
2720,2801,Harrier,73,1989583,2022-02-27,Petrol,Central
2721,3891,i20,10,400056,2024-10-14,Diesel,South
2722,1861,Alto,61,2740501,2024-01-21,Petrol,Central
2723,4432,Creta,50,1070712,2022-07-01,Diesel,South
2724,2280,City,122,911854,2023-08-30,CNG,West
2725,3180,City,175,2282828,2024-08-18,Diesel,East
2726,4347,Seltos,1,2304081,2022-04-15,Diesel,South
2727,2799,Creta,185,2192284,2023-08-30,Petrol,North
2728,2706,XUV700,38,2972673,2024-09-16,CNG,North
2729,4019,Creta,190,2942337,2023-04-29,Diesel,West
2730,3560,Harrier,79,1101916,2022-05-09,CNG,East
2731,3360,Harrier,89,2169731,2022-11-15,Diesel,South
2732,1575,Harrier,198,1600520,2023-12-08,CNG,West
2733,3933,Harrier,82,1653975,2023-05-24,Diesel,East
2734,3003,Baleno,193,1521648,2022-01-20,Hybrid,North
2735,2307,City,190,2484023,2024-01-22,CNG,South
2736,4192,Creta,184,1048207,2022-08-23,Hybrid,East
2737,4178,City,67,1796688,2023-08-29,Hybrid,Central
2738,2956,Ertiga,17,1153646,2023-07-08,Hybrid,South
2739,3734,Creta,127,1402581,2023-03-29,Diesel,Central
2740,3020,Baleno,112,2082118,2023-08-09,CNG,West
2741,4275,Ertiga,136,1971849,2024-09-10,Diesel,East
2742,3212,City,60,1388323,2023-02-27,Diesel,East
2743,3352,Ertiga,40,2921111,2022-01-06,CNG,East
2744,4568,Seltos,89,2408639,2023-04-03,Petrol,East
2745,2655,Ertiga,190,2728887,2023-07-08,Diesel,South
2746,2579,Creta,41,1611853,2023-06-06,Hybrid,Central
2747,2847,Harrier,140,2514797,2024-04-25,Diesel,Central
2748,3203,Harrier,115,1561237,2023-07-05,Petrol,West
2749,2390,XUV700,100,1782193,2022-01-11,Hybrid,West
2750,2742,City,117,1237166,2023-05-12,Diesel,East
2751,2925,Seltos,182,1951126,2024-01-15,CNG,North
2752,1619,Creta,89,2134367,2023-05-04,Hybrid,North
2753,2274,Creta,93,2033778,2024-01-06,Petrol,East
2754,1956,Alto,139,1466458,2023-04-03,Diesel,Central
2755,2939,Swift,60,609611,2023-04-09,CNG,West
2756,4953,City,68,1360850,2022-02-12,Hybrid,South
2757,3381,Creta,78,2641203,2023-06-23,Hybrid,North
2758,4713,i20,46,1549089,2023-07-22,CNG,West
2759,1968,Creta,38,2878047,2022-05-01,Petrol,North
2760,3558,Alto,189,605908,2023-09-17,Hybrid,Central
2761,2316,Ertiga,17,2617506,2022-11-12,Petrol,Central
2762,2043,Baleno,66,2309225,2024-10-18,Petrol,East
2763,1281,Baleno,36,506500,2023-09-13,CNG,East
2764,3844,i20,74,701062,2023-03-30,Hybrid,North
2765,4072,i20,7,2377000,2023-11-18,Diesel,North
2766,3166,XUV700,16,645377,2023-09-16,CNG,West
2767,2058,Baleno,14,2000649,2023-09-04,CNG,East
2768,1197,Ertiga,80,655333,2024-08-16,Petrol,Central
2769,3532,Baleno,25,744901,2023-10-09,Diesel,West
2770,4828,Swift,105,2391258,2024-02-02,CNG,West
2771,2082,City,4,2334498,2022-08-28,Petrol,South
2772,3884,Baleno,157,996285,2024-01-04,Hybrid,Central
2773,2184,Harrier,127,1138761,2023-01-12,Petrol,West
2774,2008,XUV700,56,2758524,2022-01-04,Diesel,South
2775,3738,Alto,6,2344776,2024-03-04,Diesel,East
2776,2229,i20,129,2488467,2024-04-25,Petrol,Central
2777,2035,Swift,167,1652516,2022-07-16,Hybrid,East
2778,1489,i20,129,1235815,2023-01-24,Diesel,South
2779,1275,XUV700,115,1317831,2022-09-18,Diesel,Central
2780,3740,Creta,191,2323309,2023-08-26,Hybrid,North
2781,3289,Swift,57,475614,2022-04-04,CNG,North
2782,2239,Seltos,195,2767344,2022-05-16,Diesel,North
2783,2274,Swift,65,631673,2023-06-09,Petrol,West
2784,4882,XUV700,65,1707983,2023-05-13,Hybrid,North
2785,1125,Alto,103,2744219,2022-04-22,Diesel,West
2786,1216,Swift,21,2947909,2023-01-04,CNG,West
2787,4377,XUV700,158,838687,2024-07-24,Diesel,South
2788,4868,Ertiga,33,599387,2024-02-07,CNG,North
2789,2208,City,176,774154,2023-08-09,Diesel,Central
2790,4110,Baleno,22,2772521,2023-11-04,Diesel,West
2791,2246,Ertiga,182,1939869,2023-05-26,Petrol,South
2792,4255,XUV700,110,1126231,2023-12-14,Hybrid,West
2793,3542,Harrier,4,2105585,2024-03-30,Hybrid,Central
2794,3474,Creta,183,1910190,2023-01-12,Petrol,Central
2795,4249,Baleno,172,490721,2023-06-29,Hybrid,North
2796,1918,Harrier,140,427134,2022-03-14,Hybrid,West
2797,4499,Alto,74,2170389,2024-08-31,Hybrid,Central
2798,2317,i20,119,2378524,2023-05-19,Diesel,East
2799,4923,Seltos,180,572193,2024-03-15,Diesel,Central
2800,3198,Baleno,93,2714281,2023-12-11,CNG,Central
2801,3431,Ertiga,65,653107,2022-11-21,CNG,West
2802,2661,Creta,65,1840046,2023-01-23,Hybrid,Central
2803,4884,Harrier,10,2011081,2024-04-07,Hybrid,South
2804,1307,XUV700,146,815282,2022-08-28,Hybrid,Central
2805,2359,Baleno,47,1971829,2024-09-02,Petrol,East
2806,2969,i20,66,2494508,2022-01-31,Diesel,Central
2807,3793,XUV700,49,1567479,2023-04-24,Hybrid,North
2808,1891,Harrier,22,2440906,2023-12-18,Hybrid,West
2809,1374,Creta,86,1643125,2022-03-09,Diesel,East
2810,4079,Swift,26,566561,2024-10-02,CNG,South
2811,3033,i20,137,2521850,2023-06-22,Hybrid,Central
2812,2364,XUV700,149,1361164,2022-10-18,Hybrid,Central
2813,1128,i20,95,1730357,2024-09-01,Hybrid,South
2814,2014,Alto,191,2676248,2022-01-24,Hybrid,Central
2815,2799,XUV700,107,2295413,2023-02-19,Diesel,North
2816,3716,Baleno,134,2268564,2024-04-30,Diesel,East
2817,4423,Swift,14,1530752,2024-08-19,Diesel,Central
2818,2381,Swift,161,600633,2023-11-12,CNG,South
2819,1516,Seltos,71,1651925,2022-04-11,Hybrid,South
2820,2518,i20,152,403654,2023-06-30,CNG,East
2821,1085,Ertiga,75,2275436,2022-02-08,CNG,North
2822,2198,Swift,120,2991923,2022-07-30,Diesel,East
2823,4873,Swift,112,2404116,2024-01-12,Hybrid,Central
2824,4264,Alto,51,1281811,2023-08-15,Hybrid,North
2825,3358,City,130,465355,2024-01-20,CNG,North
2826,2142,Alto,143,1117479,2022-06-21,Petrol,South
2827,4289,Alto,163,882312,2024-04-17,Petrol,North
2828,3474,City,36,1494833,2023-03-18,Hybrid,Central
2829,2993,i20,118,1037723,2023-06-18,Hybrid,Central
2830,4485,XUV700,167,1554442,2022-12-31,CNG,Central
2831,3161,Creta,4,1703135,2023-01-02,CNG,West
2832,4216,Ertiga,192,1338314,2022-10-23,Diesel,North
2833,4609,Swift,6,2255319,2023-08-29,CNG,North
2834,4719,Seltos,185,1561271,2024-01-26,CNG,Central
2835,1302,Ertiga,158,2663144,2023-06-07,Petrol,South
2836,3791,XUV700,110,1981602,2022-09-22,Petrol,North
2837,4952,City,99,1259856,2023-01-17,Petrol,West
2838,1587,Ertiga,122,2297240,2023-03-07,Petrol,North
2839,1986,Swift,117,2867696,2023-01-24,CNG,East
2840,2863,Ertiga,96,667618,2022-02-23,Hybrid,West
2841,1344,Creta,67,2556178,2022-01-24,Petrol,South
2842,1813,City,120,466024,2023-01-30,Diesel,West
2843,2987,Ertiga,15,2764918,2023-09-25,Diesel,West
2844,3848,Swift,17,1894065,2022-04-29,CNG,North
2845,4072,Swift,18,759510,2024-09-09,Diesel,West
2846,4218,Ertiga,115,439214,2022-07-11,Petrol,Central
2847,2310,i20,147,1017472,2023-05-02,Hybrid,West
2848,2999,Seltos,76,1173500,2023-09-25,Hybrid,North
2849,2677,Harrier,88,760377,2023-12-22,Petrol,Central
2850,4124,Alto,197,589065,2023-01-19,Diesel,South
2851,2327,City,152,2129159,2024-03-22,CNG,East
2852,2092,Harrier,91,2781161,2022-12-12,Hybrid,West
2853,3408,XUV700,48,1381153,2023-04-18,Petrol,Central
2854,4673,XUV700,158,443026,2023-11-07,Petrol,Central
2855,4291,Swift,15,489037,2022-01-03,Diesel,South
2856,2009,XUV700,175,1474351,2024-07-13,CNG,South
2857,1703,i20,123,1346584,2024-05-25,CNG,East
2858,1574,Seltos,127,1125783,2024-09-10,Diesel,East
2859,2608,XUV700,172,1992238,2024-08-30,Petrol,North
2860,4232,Creta,98,720595,2023-01-14,Diesel,East
2861,4752,Seltos,155,2942967,2022-05-18,Diesel,East
2862,2112,i20,84,939972,2022-05-05,Diesel,Central
2863,1687,Harrier,192,948290,2024-07-22,Petrol,West
2864,3828,Seltos,41,792848,2023-04-25,Hybrid,West
2865,3632,Seltos,96,859369,2023-07-24,Petrol,East
2866,4828,Harrier,68,1942666,2022-03-07,Hybrid,North
2867,3636,i20,5,1454885,2024-05-01,Hybrid,North
2868,4230,XUV700,53,1795395,2023-03-08,Diesel,West
2869,1488,Swift,122,543206,2023-08-24,CNG,South
2870,4018,City,136,2120026,2024-05-05,Diesel,Central
2871,2347,Harrier,22,1726289,2022-01-06,Petrol,East
2872,4681,Harrier,106,1349731,2022-06-07,CNG,Central
2873,4452,Harrier,7,1334112,2022-11-26,CNG,East
2874,4173,Harrier,150,1655617,2022-08-11,Petrol,East
2875,1493,City,46,1054735,2023-02-06,Petrol,West
2876,2667,City,30,1034936,2023-06-29,Diesel,Central
2877,2637,XUV700,126,2521672,2023-05-24,Petrol,Central
2878,1018,Ertiga,101,1919216,2022-07-03,Hybrid,South
2879,4525,Ertiga,144,419734,2024-07-03,Hybrid,South
2880,4553,Baleno,79,2304371,2023-08-04,CNG,Central
2881,4665,Harrier,133,649972,2023-06-22,Diesel,South
2882,3444,Harrier,67,2251265,2023-06-02,Diesel,South
2883,2000,Seltos,23,1676502,2024-02-07,CNG,East
2884,4350,Ertiga,189,2925052,2022-10-22,Petrol,West
2885,1850,XUV700,74,1710470,2024-10-11,Diesel,East
2886,2388,Swift,5,2288227,2022-09-17,CNG,South
2887,2354,Baleno,151,1320363,2024-04-05,CNG,East
2888,4712,Baleno,82,2856688,2022-11-12,Hybrid,East
2889,2367,XUV700,25,2818623,2024-01-16,CNG,North
2890,1821,Swift,8,513827,2023-12-20,Petrol,East
2891,1454,Seltos,149,2964118,2023-11-11,Petrol,East
2892,2624,City,2,965992,2024-05-03,Petrol,West
2893,3772,Alto,22,1246811,2023-04-06,Petrol,Central
2894,4726,Ertiga,72,1079678,2024-03-17,CNG,North
2895,4136,Harrier,87,2053851,2024-03-03,Diesel,North
2896,4147,XUV700,72,1822281,2024-07-18,CNG,North
2897,1710,Ertiga,68,2934002,2022-05-29,Diesel,North
2898,3190,Harrier,64,2331470,2024-02-07,Diesel,West
2899,1916,Alto,94,1166032,2022-12-11,Diesel,Central
2900,4986,Alto,19,2254054,2024-08-31,Hybrid,West
2901,3875,City,128,2571362,2024-07-10,Petrol,North
2902,3652,i20,87,518724,2022-01-30,Hybrid,Central
2903,2496,Alto,82,1863702,2023-12-31,CNG,West
2904,2440,Ertiga,181,2377583,2024-09-08,Hybrid,Central
2905,1304,Creta,87,2545544,2022-08-19,Diesel,West
2906,1735,Creta,97,2034336,2023-12-30,CNG,Central
2907,4568,Harrier,52,2740898,2024-01-16,Petrol,West
2908,3338,Harrier,175,1519480,2023-02-03,Diesel,North
2909,2963,i20,82,2324071,2022-04-05,Petrol,North
2910,3149,Creta,182,707479,2023-04-20,Hybrid,North
2911,3009,Harrier,172,422487,2024-02-14,Petrol,West
2912,4338,Alto,97,1524503,2024-03-10,CNG,Central
2913,3914,Harrier,135,1241254,2024-08-01,Diesel,Central
2914,4015,Baleno,115,1452184,2024-10-19,Petrol,South
2915,4693,i20,92,1553758,2023-09-13,Hybrid,East
2916,4021,XUV700,1,1678970,2024-05-09,CNG,North
2917,3889,Swift,63,1371416,2024-08-21,Diesel,North
2918,1961,Seltos,167,2351007,2024-03-23,Hybrid,North
2919,3989,Swift,19,2597956,2022-04-05,Diesel,South
2920,4848,Swift,31,2958571,2022-02-02,Petrol,South
2921,2026,City,77,2146282,2022-05-02,Hybrid,South
2922,3132,XUV700,121,1584878,2022-08-06,Hybrid,North
2923,4865,Harrier,24,950008,2024-03-05,Petrol,Central
2924,3375,City,69,1879394,2022-06-25,Hybrid,North
2925,3863,Swift,193,415050,2022-10-19,Hybrid,South
2926,2473,Baleno,161,1824073,2023-05-06,Hybrid,South
2927,3501,Seltos,59,1434337,2024-01-31,Petrol,East
2928,2947,Swift,114,1630963,2023-09-26,Petrol,West
2929,3676,Creta,161,1762884,2022-05-05,Diesel,East
2930,4292,XUV700,160,1216566,2023-08-27,Petrol,East
2931,2177,XUV700,187,854887,2024-07-26,Hybrid,North
2932,1664,XUV700,101,414284,2023-05-06,Petrol,West
2933,1011,i20,169,1845215,2023-07-19,Hybrid,West
2934,2156,i20,12,1477153,2022-06-17,Hybrid,North
2935,1303,Alto,119,1046155,2024-01-29,Hybrid,Central
2936,4364,Ertiga,139,1185367,2022-09-06,Petrol,North
2937,4022,Seltos,97,1828967,2022-06-29,Hybrid,Central
2938,4371,City,147,721044,2022-01-28,Diesel,Central
2939,2763,Harrier,182,2319614,2022-04-27,CNG,West
2940,3830,Swift,57,1385372,2023-12-04,CNG,North
2941,1042,Ertiga,42,2765362,2023-10-19,Diesel,North
2942,1943,Harrier,98,1176827,2024-04-11,CNG,West
2943,3390,City,199,1815062,2022-09-19,Diesel,East
2944,2349,Ertiga,31,2948256,2023-09-18,Petrol,North
2945,4885,Harrier,180,1602252,2024-02-24,CNG,South
2946,3545,Baleno,2,1737284,2022-07-16,Diesel,South
2947,3411,i20,166,723573,2023-11-15,Diesel,North
2948,1890,City,32,1285032,2024-05-23,Hybrid,Central
2949,3474,Seltos,138,2061257,2022-11-29,Petrol,West
2950,2004,Creta,105,1477517,2023-12-21,Diesel,Central
2951,1020,Baleno,136,2421591,2022-03-20,CNG,South
2952,1406,i20,75,2797258,2022-07-16,Hybrid,South
2953,3666,XUV700,105,2666797,2022-08-14,Hybrid,West
2954,2014,i20,148,1307842,2023-08-18,Hybrid,South
2955,1335,Ertiga,148,2916060,2024-07-01,Petrol,East
2956,2838,Alto,127,566835,2024-01-05,Diesel,South
2957,4188,Baleno,9,1101040,2024-07-07,Petrol,Central
2958,2147,XUV700,15,1043300,2023-06-21,Diesel,Central
2959,3446,Ertiga,97,2110329,2022-08-08,Hybrid,East
2960,3840,City,105,805770,2022-10-20,CNG,Central
2961,2827,Seltos,63,2666091,2022-07-21,CNG,Central
2962,1714,i20,21,609176,2022-02-01,Petrol,Central
2963,1050,City,5,2075194,2023-12-17,Hybrid,North
2964,4854,XUV700,125,2148951,2024-01-23,Diesel,East
2965,1323,Ertiga,163,1715777,2024-10-13,Petrol,East
2966,1788,Alto,85,2749722,2022-04-25,Hybrid,South
2967,1140,i20,196,2055890,2023-12-23,Petrol,East
2968,1469,Seltos,113,1978169,2022-07-01,CNG,West
2969,1786,Alto,176,723420,2024-02-10,Hybrid,East
2970,2825,Harrier,80,2738442,2023-04-14,Petrol,West
2971,2357,Ertiga,190,2390198,2023-03-02,Diesel,Central
2972,2916,City,116,1324178,2024-04-13,CNG,West
2973,1963,i20,163,573403,2023-04-30,Diesel,North
2974,4055,i20,198,546388,2022-01-11,Petrol,Central
2975,1372,XUV700,97,1071577,2022-02-11,Hybrid,West
2976,4635,Seltos,21,2433621,2022-05-03,CNG,Central
2977,3541,Creta,80,1559621,2023-12-02,Diesel,North
2978,4610,Harrier,39,2904970,2022-09-09,Diesel,Central
2979,2692,Alto,162,1462563,2024-08-30,Hybrid,Central
2980,3798,Baleno,121,937831,2023-08-27,Petrol,East
2981,2179,Baleno,124,1738664,2022-08-01,Diesel,South
2982,3338,i20,143,1064504,2022-09-25,Petrol,West
2983,2671,XUV700,6,438459,2024-10-02,Petrol,South
2984,4215,Swift,194,955029,2023-12-08,Petrol,North
2985,1105,i20,56,2173951,2023-06-24,Hybrid,North
2986,2443,Baleno,49,2098941,2023-12-07,Petrol,Central
2987,3717,Baleno,92,1911526,2024-10-07,CNG,South
2988,2681,Harrier,129,1174071,2023-09-11,Hybrid,West
2989,1001,City,65,2829037,2023-05-13,Diesel,West
2990,3636,Swift,28,993465,2024-10-17,Hybrid,Central
2991,3691,i20,100,1431232,2024-02-21,Diesel,West
2992,3137,Harrier,148,2109527,2022-05-06,CNG,East
2993,4416,XUV700,176,2460957,2024-04-20,Petrol,South
2994,1349,Harrier,72,2688658,2024-09-09,Petrol,North
2995,4530,i20,65,2788351,2022-01-12,Petrol,West
2996,2286,Ertiga,51,2765412,2023-05-31,Petrol,West
2997,4422,Creta,171,1057767,2022-11-12,Hybrid,West
2998,4179,i20,49,1153091,2024-10-28,CNG,Central
2999,4657,Seltos,153,2459435,2022-11-10,Diesel,North
3000,2062,Baleno,74,618102,2023-07-01,Hybrid,South
3001,3956,Swift,169,1548348,2022-02-08,Petrol,West
3002,3206,Swift,199,1635092,2022-09-10,Petrol,East
3003,4654,City,192,752265,2022-10-30,Petrol,Central
3004,4006,Creta,189,619055,2024-09-05,Diesel,South
3005,3359,Seltos,12,2995687,2022-09-15,Diesel,West
3006,4312,Baleno,104,2130174,2024-09-26,Hybrid,South
3007,1444,Swift,81,504627,2023-06-26,CNG,Central
3008,3345,Seltos,197,2145639,2023-10-02,Diesel,East
3009,1951,Harrier,127,1614844,2023-07-06,Hybrid,West
3010,1035,City,14,2181157,2023-04-06,Diesel,East
3011,2107,i20,34,2247746,2022-08-12,Hybrid,Central
3012,2475,i20,48,2250780,2022-04-02,Petrol,East
3013,4957,Ertiga,61,2442249,2022-10-07,Diesel,Central
3014,2798,Baleno,35,1433546,2022-09-05,Petrol,East
3015,2845,Seltos,119,2221104,2024-05-15,CNG,South
3016,2408,Alto,65,581410,2022-03-19,Petrol,South
3017,2195,Swift,59,1562161,2023-04-03,CNG,Central
3018,2399,XUV700,36,1354359,2023-08-09,Diesel,South
3019,2708,XUV700,147,1323732,2022-02-14,CNG,East
3020,2385,i20,42,2648269,2022-02-07,Petrol,East
3021,3606,Alto,69,614740,2023-02-20,Diesel,West
3022,3938,XUV700,147,2704815,2022-09-02,Hybrid,Central
3023,3188,Creta,107,948606,2023-05-08,Diesel,South
3024,3934,Creta,39,1769178,2022-11-19,Hybrid,Central
3025,4989,Baleno,69,2904163,2023-04-13,Petrol,South
3026,4189,Alto,180,1053077,2022-03-28,Diesel,West
3027,2300,Creta,12,2716994,2022-03-21,Hybrid,East
3028,3773,Creta,83,2675597,2022-08-16,Petrol,East
3029,2243,i20,175,2135496,2023-04-28,CNG,North
3030,4976,XUV700,36,1459858,2023-09-15,Hybrid,Central
3031,4097,Baleno,126,1511649,2024-08-05,CNG,South
3032,1520,Seltos,63,642720,2023-04-30,Diesel,North
3033,2806,Harrier,76,1907114,2024-04-19,Hybrid,Central
3034,1009,Swift,82,2812196,2022-01-25,Petrol,South
3035,1983,Swift,51,2665712,2024-02-18,Petrol,West
3036,3425,City,43,729649,2024-07-19,CNG,Central
3037,2656,Harrier,34,2784756,2024-03-05,Petrol,South
3038,2660,Harrier,97,412155,2024-01-23,Diesel,East
3039,3729,Swift,49,777150,2023-03-02,Diesel,Central
3040,3631,Swift,146,2098939,2023-10-22,CNG,South
3041,3199,Seltos,125,1437683,2023-11-16,Hybrid,East
3042,1719,Alto,189,2125762,2023-07-01,Petrol,East
3043,2072,Alto,57,2440295,2024-07-04,Diesel,North
3044,4225,Seltos,93,777282,2022-02-24,Hybrid,South
