ServiceID,CustomerID,CarModel,ServiceRating,ServiceCost,ComplaintType,ServiceDate
1491,1204,XUV700,1,14241,AC Problem,2022-03-29
1492,3259,XUV700,1,9476,Late Delivery,2023-08-04
1493,3817,Alto,1,6203,Late Delivery,2022-04-02
1494,1088,i20,2,5531,Late Delivery,2022-05-25
1495,4819,i20,4,5875,High Service Cost,2022-06-24
1496,4002,i20,5,10115,AC Problem,2023-04-05
1497,1362,Alto,2,3252,High Service Cost,2023-12-04
1498,4442,Ertiga,1,9079,Late Delivery,2022-05-15
1499,1331,Swift,3,14914,Engine Noise,2023-06-25
1500,3968,City,3,9109,AC Problem,2022-08-25
1501,1707,Creta,1,10399,AC Problem,2024-02-11
1502,4497,Harrier,4,7640,High Service Cost,2022-09-03
1503,3891,Ertiga,5,13882,High Service Cost,2024-04-07
1504,2478,Baleno,2,3762,Engine Noise,2023-04-04
1505,3742,Seltos,4,10909,High Service Cost,2024-08-22
1506,1421,XUV700,3,14100,High Service Cost,2023-09-16
1507,1762,Alto,1,3428,AC Problem,2022-07-23
1508,3783,XUV700,2,6276,Scratches,2022-02-27
1509,2194,Baleno,4,10005,Engine Noise,2023-11-16
1510,3757,XUV700,4,2640,Scratches,2023-08-12
1511,1248,i20,4,3822,AC Problem,2022-02-17
1512,3228,Alto,2,7804,Engine Noise,2024-03-01
1513,4546,Baleno,5,5048,Engine Noise,2023-06-29
1514,1482,Harrier,2,5227,Engine Noise,2022-06-29
1515,2407,Swift,1,3919,High Service Cost,2022-01-28
1516,3836,i20,2,11602,Late Delivery,2024-06-18
1517,4475,Creta,4,10662,No Issue,2022-08-08
1518,4858,i20,5,7799,Late Delivery,2023-01-29
1519,4232,Swift,5,6099,High Service Cost,2024-03-30
1520,3295,Swift,1,8137,High Service Cost,2023-12-13
1521,1318,Baleno,1,8341,No Issue,2023-12-07
1522,4011,City,3,12443,High Service Cost,2023-08-17
1523,1699,Harrier,3,9563,Engine Noise,2022-03-07
1524,1530,Seltos,3,11593,Scratches,2022-09-29
1525,4827,Seltos,2,14870,Scratches,2023-07-29
1526,2136,Seltos,5,14891,Engine Noise,2024-07-24
1527,2947,Alto,1,11689,Late Delivery,2022-11-08
1528,4861,Baleno,3,13654,Scratches,2024-05-25
1529,3610,Harrier,1,11912,Engine Noise,2024-04-24
1530,2367,Creta,3,2578,Late Delivery,2024-06-26
1531,1122,Creta,2,7004,AC Problem,2023-12-20
1532,1749,Baleno,2,12675,Scratches,2022-12-20
1533,1318,i20,4,12302,Engine Noise,2022-12-30
1534,2597,Seltos,1,4600,Scratches,2023-08-09
1535,4549,Seltos,4,10934,Scratches,2022-07-22
1536,4484,XUV700,2,7782,Scratches,2024-08-02
1537,1585,Baleno,2,6270,No Issue,2023-05-24
1538,3292,Harrier,1,14096,Late Delivery,2023-09-07
1539,1543,Baleno,4,4030,Scratches,2022-06-24
1540,2480,i20,4,7859,Engine Noise,2024-08-03
1541,3200,Alto,4,5107,No Issue,2024-08-09
1542,3703,XUV700,1,9181,High Service Cost,2022-12-31
1543,1014,i20,1,14452,High Service Cost,2024-07-22
1544,2466,Harrier,1,4228,Late Delivery,2022-09-23
1545,4375,i20,5,5264,Engine Noise,2022-06-24
1546,4857,XUV700,2,14590,No Issue,2024-09-09
1547,1244,Baleno,5,3734,Engine Noise,2023-05-23
1548,3838,Harrier,5,6943,No Issue,2022-09-08
1549,3614,Alto,2,7023,AC Problem,2023-06-03
1550,3601,Ertiga,3,12647,AC Problem,2023-05-01
1551,1898,Ertiga,3,6109,AC Problem,2022-07-16
1552,2478,XUV700,3,11646,No Issue,2024-09-29
1553,2382,XUV700,1,4126,High Service Cost,2024-10-18
1554,1051,Seltos,1,5955,AC Problem,2022-09-12
1555,3058,XUV700,4,10192,Late Delivery,2024-05-17
1556,1822,Baleno,4,7083,Late Delivery,2022-06-30
1557,2623,Alto,5,8930,Engine Noise,2022-05-29
1558,3274,Seltos,4,10838,No Issue,2023-09-06
1559,3161,Alto,1,8609,AC Problem,2023-07-03
1560,4608,Alto,5,9678,No Issue,2023-07-09
1561,1603,Alto,4,12734,Scratches,2024-10-18
1562,4158,Harrier,4,12060,Late Delivery,2022-08-14
1563,1592,Swift,3,13378,No Issue,2023-03-14
1564,2273,Baleno,1,12815,Engine Noise,2022-02-01
1565,2273,Harrier,5,13537,AC Problem,2022-01-02
1566,3984,Swift,2,2707,High Service Cost,2022-10-30
1567,4492,Ertiga,4,13587,AC Problem,2023-05-02
1568,3257,Creta,1,10794,High Service Cost,2023-09-03
1569,3998,i20,5,4831,Late Delivery,2023-01-25
1570,4592,Seltos,1,14685,AC Problem,2023-12-31
1571,2004,Creta,1,5661,Late Delivery,2024-01-04
1572,3658,XUV700,5,13575,Scratches,2023-05-27
1573,2571,Baleno,3,6109,Late Delivery,2024-03-20
1574,4128,Creta,3,12348,No Issue,2024-09-16
1575,4134,XUV700,4,14101,No Issue,2023-08-07
1576,3385,Creta,3,4090,No Issue,2023-10-12
1577,2811,XUV700,4,13064,No Issue,2024-01-10
1578,1724,Harrier,4,12597,Scratches,2023-05-18
1579,1814,Baleno,5,14762,Late Delivery,2022-11-27
1580,1531,Swift,1,3098,Late Delivery,2023-01-27
1581,1758,Swift,2,3950,Late Delivery,2024-02-08
1582,1005,Baleno,2,5378,Scratches,2023-12-10
1583,1584,Harrier,3,5824,Scratches,2023-03-27
1584,1618,Ertiga,5,12744,No Issue,2022-10-10
1585,4676,Harrier,2,4882,AC Problem,2022-12-31
1586,2534,Creta,1,8223,Scratches,2022-07-08
1587,1796,XUV700,4,4010,Scratches,2022-05-05
1588,2484,XUV700,4,2493,Engine Noise,2024-07-28
1589,1355,Ertiga,5,10113,No Issue,2023-05-02
1590,3266,Ertiga,3,3851,No Issue,2024-07-24
1591,3414,Ertiga,1,7378,Engine Noise,2024-06-25
1592,1888,Seltos,3,8647,Late Delivery,2024-05-26
1593,1560,City,3,9495,AC Problem,2023-10-13
1594,1363,Seltos,5,6943,Engine Noise,2023-09-06
1595,2413,Baleno,4,12350,Engine Noise,2023-02-12
1596,2318,XUV700,3,6636,AC Problem,2023-05-16
1597,3552,Baleno,3,12486,AC Problem,2024-03-18
1598,2311,Creta,1,9388,Engine Noise,2022-12-24
1599,3224,Ertiga,4,8750,Scratches,2022-09-30
1600,2322,Baleno,3,6841,Engine Noise,2024-05-16
1601,2643,Swift,2,13578,High Service Cost,2023-05-25
1602,2307,Alto,2,11610,Engine Noise,2022-09-26
1603,3860,Harrier,4,14018,Late Delivery,2022-04-04
1604,3624,Seltos,4,14114,Late Delivery,2022-04-16
1605,3865,Seltos,5,7791,AC Problem,2022-08-24
1606,2077,Creta,3,13081,Late Delivery,2022-03-01
1607,3866,i20,2,14981,Engine Noise,2023-11-27
1608,2834,XUV700,2,10432,No Issue,2024-08-05
1609,2343,Baleno,4,14983,Late Delivery,2024-01-15
1610,3526,i20,4,13094,Engine Noise,2022-03-28
1611,4613,XUV700,1,4400,Late Delivery,2024-01-18
1612,4829,Swift,1,9517,Scratches,2023-10-11
1613,1721,Seltos,4,10285,Scratches,2023-01-12
1614,2244,Swift,1,5398,Engine Noise,2023-01-22
1615,2705,Seltos,4,11935,Late Delivery,2022-03-04
1616,2957,Ertiga,4,6010,Late Delivery,2022-08-18
1617,2366,i20,5,6148,High Service Cost,2023-01-10
1618,4285,i20,1,14657,AC Problem,2022-08-26
1619,2345,Alto,3,5968,AC Problem,2024-05-10
1620,1580,Creta,3,12849,Late Delivery,2022-09-04
1621,1745,Baleno,5,11660,No Issue,2023-01-21
1622,2038,Ertiga,3,4677,Scratches,2023-06-03
1623,2503,Ertiga,3,13553,Late Delivery,2022-12-26
1624,1877,Harrier,5,4405,No Issue,2022-02-06
1625,1133,Baleno,2,12300,AC Problem,2023-02-13
1626,1717,Seltos,5,9646,Engine Noise,2024-04-23
1627,2047,XUV700,5,3275,Scratches,2024-04-03
1628,3424,City,1,14853,Engine Noise,2023-07-08
1629,4668,i20,3,9315,AC Problem,2024-10-14
1630,4213,Alto,3,11261,AC Problem,2022-02-18
1631,3699,City,2,3141,Late Delivery,2022-09-03
1632,2462,Baleno,5,3566,Engine Noise,2022-01-02
1633,2347,Swift,4,9380,AC Problem,2024-10-11
1634,2145,Swift,2,8297,Scratches,2024-04-14
1635,4371,Swift,2,12718,Engine Noise,2022-03-03
1636,2364,i20,3,9614,Engine Noise,2024-05-29
1637,4250,Seltos,3,11107,Engine Noise,2023-06-23
1638,2231,Ertiga,3,14565,No Issue,2022-12-08
1639,3001,Ertiga,3,7432,No Issue,2022-03-08
1640,1165,Creta,2,6536,Late Delivery,2024-05-30
1641,4112,i20,5,7273,Engine Noise,2023-12-27
1642,4705,i20,3,5856,No Issue,2024-04-18
1643,2579,City,1,4904,Scratches,2022-02-26
1644,2098,City,2,7988,Scratches,2022-07-12
1645,2503,Swift,4,8298,AC Problem,2023-09-18
1646,4419,Ertiga,4,12007,Engine Noise,2022-04-13
1647,3319,Seltos,5,7656,Late Delivery,2023-10-29
1648,3017,i20,2,13121,AC Problem,2023-08-09
1649,4037,City,2,11993,No Issue,2022-12-20
1650,3213,XUV700,2,13043,AC Problem,2022-06-24
1651,1761,Swift,1,14009,No Issue,2022-01-14
1652,2109,XUV700,1,5793,No Issue,2024-06-16
1653,4972,i20,3,3660,AC Problem,2023-11-10
1654,1648,Swift,4,9852,Late Delivery,2023-07-21
1655,3892,Ertiga,1,8093,High Service Cost,2022-02-13
1656,1550,Ertiga,4,8457,No Issue,2022-02-07
1657,1598,City,2,3618,Engine Noise,2024-04-27
1658,3202,XUV700,1,2593,No Issue,2023-06-08
1659,4743,Harrier,4,4070,No Issue,2023-05-05
1660,2599,Swift,1,2647,High Service Cost,2024-03-03
1661,4294,Swift,2,3329,AC Problem,2023-10-13
1662,1416,XUV700,2,3423,Engine Noise,2023-10-20
1663,4433,City,2,7930,Engine Noise,2022-12-05
1664,4417,XUV700,3,11072,Engine Noise,2023-08-22
1665,4217,Swift,4,9025,No Issue,2024-05-25
1666,2739,XUV700,3,3234,No Issue,2024-02-16
1667,3114,XUV700,5,11809,Scratches,2024-01-26
1668,3564,City,5,12335,High Service Cost,2023-07-13
1669,2082,City,1,7677,AC Problem,2024-08-03
1670,2006,Creta,1,3456,Engine Noise,2022-11-16
1671,1587,Swift,1,7479,Engine Noise,2022-10-30
1672,1771,Creta,3,4830,Scratches,2022-11-01
1673,3807,XUV700,2,11264,No Issue,2022-01-30
1674,4087,XUV700,1,5732,Scratches,2022-01-08
1675,4658,Harrier,1,9754,Scratches,2022-01-08
1676,4939,Baleno,5,9388,No Issue,2023-06-07
1677,4557,Alto,2,8879,Late Delivery,2022-09-13
1678,2912,City,3,9173,AC Problem,2022-08-21
1679,3223,XUV700,2,3078,High Service Cost,2023-01-12
1680,1321,Creta,5,9182,Late Delivery,2023-11-29
1681,2484,i20,3,6618,Late Delivery,2023-09-25
1682,3183,Baleno,4,7502,High Service Cost,2023-11-10
1683,3475,XUV700,1,7495,Late Delivery,2023-10-18
1684,4860,Ertiga,3,6914,No Issue,2024-04-18
1685,2817,Swift,5,7796,Late Delivery,2023-03-06
1686,3021,Seltos,2,12160,Late Delivery,2023-05-26
1687,1930,i20,3,9352,AC Problem,2022-01-13
1688,3958,Baleno,5,2087,Late Delivery,2024-09-20
1689,1679,i20,3,7874,No Issue,2024-07-13
1690,4613,Harrier,1,6451,Scratches,2024-07-31
1691,3369,i20,2,3088,Engine Noise,2024-10-10
1692,2359,City,2,12430,High Service Cost,2022-09-24
1693,1780,City,3,2653,High Service Cost,2022-10-30
1694,2536,XUV700,5,5109,No Issue,2022-01-04
1695,1170,Alto,1,3397,Engine Noise,2022-01-31
1696,1923,Creta,1,6760,Late Delivery,2022-07-21
1697,1128,Baleno,3,4427,AC Problem,2023-06-26
1698,3727,Baleno,4,4084,High Service Cost,2022-06-06
1699,2441,Baleno,3,10930,Late Delivery,2023-02-10
1700,1396,City,1,4999,AC Problem,2023-11-19
1701,3108,Alto,2,14142,No Issue,2024-01-13
1702,4188,City,3,13398,AC Problem,2023-03-08
1703,2857,Seltos,3,14298,No Issue,2024-08-10
1704,2658,Baleno,2,6429,AC Problem,2022-05-30
1705,2795,Alto,3,4466,No Issue,2024-07-11
1706,3520,Harrier,5,2880,Scratches,2022-11-15
1707,3785,Alto,2,12547,No Issue,2024-05-07
1708,1396,XUV700,2,14868,Late Delivery,2023-05-02
1709,1803,i20,2,14457,Scratches,2024-09-03
1710,4935,Ertiga,1,9950,Late Delivery,2022-01-03
1711,4004,City,3,13412,AC Problem,2024-07-24
1712,4769,Alto,4,8737,No Issue,2022-12-05
1713,4668,XUV700,3,11728,Scratches,2024-09-25
1714,4289,i20,3,8595,AC Problem,2024-02-03
1715,1654,Harrier,1,14170,Engine Noise,2024-06-29
1716,4548,XUV700,5,14809,No Issue,2022-11-03
1717,3649,Seltos,5,7036,Scratches,2024-06-19
1718,2876,Seltos,1,10631,AC Problem,2022-01-24
1719,1267,i20,1,4046,Scratches,2024-10-22
1720,3123,Baleno,1,4194,Scratches,2024-10-04
1721,2092,Ertiga,3,11077,High Service Cost,2022-07-23
1722,2468,XUV700,1,10489,Scratches,2022-02-06
1723,2321,Baleno,4,8513,Engine Noise,2023-09-22
1724,2497,Swift,2,13048,No Issue,2024-08-10
1725,4231,City,5,2893,No Issue,2024-05-02
1726,1897,Seltos,4,9400,No Issue,2023-09-26
1727,4079,Seltos,5,2659,Scratches,2024-01-14
1728,2754,Baleno,3,2123,No Issue,2023-02-23
1729,2508,Alto,3,13674,Engine Noise,2024-06-03
1730,1821,Creta,1,14043,High Service Cost,2022-11-24
1731,4975,Creta,5,2247,Engine Noise,2024-10-27
1732,3135,City,3,11677,High Service Cost,2023-05-30
1733,2164,Creta,3,3405,No Issue,2022-01-04
1734,2564,Seltos,5,9103,AC Problem,2023-12-29
1735,3572,Alto,3,3129,Late Delivery,2024-02-15
1736,1825,Seltos,1,13121,High Service Cost,2022-02-14
1737,1574,Ertiga,3,6773,Engine Noise,2022-07-24
1738,2366,Seltos,4,11665,Engine Noise,2024-07-04
1739,1686,Harrier,4,8713,AC Problem,2022-09-07
1740,1974,City,1,4527,Late Delivery,2023-11-17
1741,4287,Alto,4,9025,High Service Cost,2022-10-18
1742,1505,City,3,2468,High Service Cost,2023-10-17
1743,2770,Ertiga,4,8509,Engine Noise,2022-11-28
1744,4670,Ertiga,4,8901,High Service Cost,2023-03-06
1745,1073,XUV700,3,13018,Late Delivery,2024-01-30
1746,1805,i20,5,7021,High Service Cost,2024-01-10
1747,1580,i20,1,3918,High Service Cost,2023-01-13
1748,4140,Baleno,5,10530,Late Delivery,2024-04-26
1749,1222,Harrier,5,9463,No Issue,2022-07-25
1750,1896,Ertiga,4,5697,High Service Cost,2022-01-03
1751,3433,Ertiga,2,5833,AC Problem,2024-03-09
1752,4952,Baleno,5,6450,Engine Noise,2023-05-29
1753,4356,Ertiga,3,7187,Scratches,2024-08-31
1754,3169,Harrier,3,8292,Engine Noise,2024-02-14
1755,2798,Alto,3,12244,AC Problem,2024-03-07
1756,1732,Alto,2,2245,Engine Noise,2024-06-18
1757,2464,i20,2,7795,No Issue,2024-05-05
1758,1822,XUV700,1,11178,No Issue,2024-07-05
1759,1456,Baleno,2,10838,Engine Noise,2023-11-16
1760,3211,Creta,1,9036,High Service Cost,2024-07-12
1761,4334,City,3,10635,Engine Noise,2022-09-21
1762,3139,Harrier,2,7303,AC Problem,2023-07-08
1763,4849,Creta,4,10478,High Service Cost,2023-05-09
1764,3383,Swift,4,14499,Late Delivery,2023-03-21
1765,1585,i20,4,13800,Late Delivery,2024-05-01
1766,3982,Harrier,2,8839,No Issue,2024-05-16
1767,1313,Ertiga,2,11040,Scratches,2024-03-19
1768,3649,Swift,2,11700,Scratches,2023-04-05
1769,2889,Ertiga,4,2334,AC Problem,2023-11-03
1770,1993,City,3,2886,No Issue,2024-01-05
1771,4879,Harrier,5,14233,Late Delivery,2024-08-18
1772,3957,XUV700,3,6267,No Issue,2023-08-04
1773,2489,Creta,2,2874,Late Delivery,2023-12-17
1774,2664,Alto,5,4566,High Service Cost,2022-07-27
1775,4472,Creta,5,13878,AC Problem,2022-06-10
1776,3608,Harrier,3,3330,Late Delivery,2023-10-28
1777,4669,Baleno,4,12392,Late Delivery,2024-06-17
1778,3532,i20,1,14774,Late Delivery,2022-03-30
1779,1655,City,4,3773,Scratches,2022-12-06
1780,4718,Baleno,4,12219,Late Delivery,2022-06-20
1781,4982,Ertiga,5,10091,Engine Noise,2023-02-21
1782,3674,i20,2,5753,High Service Cost,2023-06-01
1783,4348,Alto,2,6506,Scratches,2024-02-11
1784,3113,i20,5,3444,Engine Noise,2023-07-24
1785,4770,i20,4,8630,Scratches,2023-03-12
1786,2880,i20,3,9973,Scratches,2022-07-19
1787,1200,City,1,6595,Engine Noise,2023-03-10
1788,3515,i20,4,2567,No Issue,2023-01-14
1789,1433,Ertiga,4,11889,AC Problem,2024-04-09
1790,1137,Harrier,1,6764,AC Problem,2024-06-08
1791,4063,Swift,3,8636,AC Problem,2024-03-26
1792,2075,City,1,7807,No Issue,2022-06-26
1793,2748,Ertiga,5,13335,Late Delivery,2024-03-04
1794,2475,i20,1,11292,Engine Noise,2024-06-08
1795,2181,City,1,2045,Late Delivery,2024-06-05
1796,3849,XUV700,4,13044,AC Problem,2023-02-14
1797,1861,Creta,4,4806,No Issue,2023-11-29
1798,2229,Creta,2,11730,Engine Noise,2022-01-06
1799,4413,Ertiga,1,4783,Engine Noise,2024-03-27
1800,4904,Ertiga,5,9126,Engine Noise,2023-03-18
1801,2339,Alto,2,2760,Late Delivery,2022-02-15
1802,1135,Alto,1,8220,Scratches,2022-08-05
1803,4146,Creta,4,8128,Scratches,2022-12-12
1804,1448,Harrier,5,3512,AC Problem,2023-08-31
1805,1068,Harrier,3,7350,Scratches,2022-01-25
1806,4000,Creta,2,2660,Engine Noise,2022-12-05
1807,1812,XUV700,4,8250,No Issue,2022-11-18
1808,4632,i20,3,2697,Late Delivery,2022-06-12
1809,4273,Creta,1,9966,Late Delivery,2022-12-02
1810,2014,i20,5,11222,No Issue,2023-04-09
1811,4645,Swift,4,2824,Scratches,2023-02-11
1812,2190,i20,4,12531,AC Problem,2022-12-03
1813,2740,Harrier,5,2978,High Service Cost,2022-04-07
1814,4732,Seltos,4,7461,No Issue,2024-03-15
1815,3019,Seltos,4,11495,Scratches,2022-12-22
1816,4192,Creta,1,12775,Engine Noise,2023-03-16
1817,4892,Alto,2,14599,No Issue,2022-11-15
1818,2964,Swift,3,13988,Scratches,2024-02-26
1819,1096,i20,5,3724,Late Delivery,2024-07-05
1820,1376,Baleno,3,12730,High Service Cost,2022-03-24
1821,2514,Seltos,5,8220,High Service Cost,2022-04-15
1822,2947,i20,5,8267,High Service Cost,2022-06-28
1823,2076,i20,4,4331,Scratches,2024-02-07
1824,1008,City,1,8988,Scratches,2022-12-04
1825,4052,Harrier,5,5829,Engine Noise,2022-07-25
1826,3378,Swift,3,8751,High Service Cost,2022-07-29
1827,1250,i20,2,10748,Late Delivery,2024-01-11
1828,1359,Ertiga,3,11314,AC Problem,2024-05-09
1829,3396,XUV700,1,10055,High Service Cost,2023-09-26
1830,1123,XUV700,2,4115,No Issue,2022-12-19
1831,1633,i20,4,4125,No Issue,2023-10-09
1832,1198,Seltos,3,5217,Late Delivery,2023-08-26
1833,1828,Swift,3,10266,Scratches,2022-06-10
1834,2434,Alto,5,7970,AC Problem,2024-06-26
1835,4451,Alto,5,10705,High Service Cost,2022-05-23
1836,1917,Harrier,2,8018,AC Problem,2024-09-28
1837,4576,Swift,4,9836,No Issue,2023-10-28
1838,2118,i20,5,7881,Late Delivery,2024-03-23
1839,3077,Harrier,3,9215,Engine Noise,2023-10-08
1840,2115,Swift,2,6229,No Issue,2022-04-09
1841,1595,Creta,5,8970,No Issue,2022-08-04
1842,4086,City,5,5090,High Service Cost,2024-01-08
1843,3702,Ertiga,1,12931,Scratches,2023-03-14
1844,3868,XUV700,2,13068,No Issue,2023-04-17
1845,3507,City,2,4031,No Issue,2023-02-07
1846,2744,i20,4,13383,High Service Cost,2022-01-13
1847,1022,XUV700,5,5406,Scratches,2022-11-09
1848,1325,Baleno,2,5990,AC Problem,2022-08-23
1849,1876,Harrier,4,10722,Engine Noise,2022-08-31
1850,4727,Baleno,5,10032,AC Problem,2022-12-07
1851,4158,Creta,3,14357,Engine Noise,2022-07-04
1852,4264,Baleno,1,10625,Engine Noise,2023-11-17
1853,3732,Alto,4,3629,Engine Noise,2024-02-19
1854,1262,City,1,13925,Scratches,2022-11-17
1855,4500,Alto,3,5707,Engine Noise,2022-05-07
1856,3854,i20,2,8276,High Service Cost,2024-06-18
1857,2383,i20,5,13485,High Service Cost,2024-08-30
1858,2585,Harrier,2,10258,High Service Cost,2022-08-03
1859,1432,XUV700,1,13046,Engine Noise,2023-06-24
1860,1559,Seltos,2,12470,High Service Cost,2022-09-25
1861,3555,Ertiga,2,10859,High Service Cost,2022-03-24
1862,1048,Creta,4,14160,Late Delivery,2022-09-01
1863,3215,Alto,4,2149,Engine Noise,2022-08-13
1864,2702,Creta,3,3132,High Service Cost,2024-09-16
1865,3488,Baleno,4,9662,AC Problem,2022-04-21
1866,1593,Alto,4,6710,Scratches,2023-01-25
1867,2598,Ertiga,4,7200,High Service Cost,2022-11-20
1868,1227,i20,4,2539,Late Delivery,2023-08-11
1869,2975,Seltos,3,3821,Scratches,2022-01-23
1870,1213,Harrier,4,10666,Scratches,2022-06-05
1871,2665,City,4,4301,AC Problem,2024-01-02
1872,3927,Alto,1,13816,AC Problem,2022-04-08
1873,4225,Harrier,4,4540,AC Problem,2022-10-31
1874,4825,Baleno,3,12904,No Issue,2022-06-11
1875,3655,Baleno,3,4618,Late Delivery,2023-08-27
1876,4478,Ertiga,2,9372,Late Delivery,2023-11-05
1877,4960,Seltos,4,4849,High Service Cost,2024-01-15
1878,4815,Swift,5,13430,Late Delivery,2023-06-25
1879,3797,Ertiga,2,9893,Scratches,2024-05-07
1880,2041,Swift,3,7344,Scratches,2023-09-28
1881,1466,Baleno,2,8573,High Service Cost,2023-03-12
1882,3391,Ertiga,5,7598,Scratches,2022-12-20
1883,3371,Creta,1,12348,High Service Cost,2024-05-10
1884,2269,Swift,5,5488,AC Problem,2023-11-01
1885,2083,Creta,2,7492,No Issue,2022-12-09
1886,4565,Ertiga,4,12995,Late Delivery,2024-05-10
1887,2665,Baleno,1,14565,Late Delivery,2022-03-25
1888,1861,Alto,5,5482,Late Delivery,2024-04-28
1889,4120,Swift,4,12906,No Issue,2023-02-14
1890,3725,City,5,7794,Late Delivery,2022-02-02
1891,2950,Swift,3,10441,AC Problem,2024-02-28
1892,3727,Harrier,4,2558,No Issue,2023-01-19
1893,2276,City,3,11777,No Issue,2022-08-03
1894,1847,City,1,13638,High Service Cost,2024-05-07
1895,2406,Creta,1,7769,AC Problem,2023-02-01
1896,4380,Swift,1,13886,Engine Noise,2024-04-05
1897,1575,Swift,1,4331,Engine Noise,2023-11-15
1898,1544,Alto,3,8824,High Service Cost,2022-07-26
1899,1057,Creta,3,7088,High Service Cost,2023-07-25
1900,4889,Seltos,2,3724,High Service Cost,2023-03-05
1901,3111,i20,2,3586,Late Delivery,2023-07-06
1902,1898,Baleno,3,6836,Scratches,2022-03-23
1903,3172,Harrier,1,12097,High Service Cost,2022-04-23
1904,3108,Alto,2,4792,No Issue,2023-08-24
1905,1379,XUV700,4,8588,Engine Noise,2023-04-17
1906,1977,Seltos,3,2416,Late Delivery,2022-08-04
1907,2784,XUV700,4,12770,AC Problem,2022-09-27
1908,2161,Seltos,1,13805,Scratches,2024-06-19
1909,1065,Alto,3,8605,Engine Noise,2024-03-26
1910,2202,Creta,2,2803,Engine Noise,2024-04-04
1911,3013,Seltos,2,4950,Engine Noise,2023-07-26
1912,1797,Ertiga,4,14403,No Issue,2022-12-03
1913,2816,Alto,3,13370,No Issue,2024-01-28
1914,2194,Seltos,1,3569,No Issue,2022-10-26
1915,3802,Seltos,5,13441,Scratches,2023-08-17
1916,1631,Harrier,5,10489,Engine Noise,2024-05-08
1917,2367,Baleno,1,5232,High Service Cost,2022-03-05
1918,4775,Seltos,2,10973,Scratches,2024-02-09
1919,4258,Creta,5,5032,No Issue,2023-09-22
1920,4005,Harrier,1,6507,No Issue,2024-04-11
1921,1226,Seltos,4,6721,No Issue,2022-11-24
1922,4337,XUV700,2,10614,AC Problem,2024-05-02
1923,1191,Alto,1,11309,Late Delivery,2023-06-20
1924,3799,Ertiga,4,6638,AC Problem,2023-09-06
1925,2629,Ertiga,3,5971,Engine Noise,2023-02-22
1926,2149,Creta,5,9629,High Service Cost,2022-11-08
1927,4003,Ertiga,5,9523,Engine Noise,2023-01-05
1928,4545,Seltos,5,13077,Scratches,2022-01-05
1929,1098,Ertiga,1,10727,Late Delivery,2022-04-19
1930,1343,Baleno,3,4265,Scratches,2022-07-02
1931,3290,Alto,1,11569,No Issue,2024-04-19
1932,1019,i20,1,5648,No Issue,2023-07-18
1933,4700,Creta,3,9894,High Service Cost,2023-10-06
1934,3406,Baleno,4,11315,Engine Noise,2022-07-03
1935,1432,Swift,2,2420,Scratches,2023-04-15
1936,1999,Harrier,5,9473,AC Problem,2022-06-27
1937,3658,Seltos,3,8572,No Issue,2022-10-13
1938,3534,XUV700,4,12554,High Service Cost,2022-05-03
1939,4962,XUV700,3,2314,High Service Cost,2022-03-29
1940,1329,XUV700,2,8233,Scratches,2023-06-21
1941,2690,Baleno,3,4486,Engine Noise,2023-06-26
1942,4378,Alto,3,7370,Late Delivery,2023-11-10
1943,3232,XUV700,4,3600,High Service Cost,2024-06-10
1944,1334,City,5,7355,Scratches,2023-02-24
1945,3553,Baleno,5,13340,No Issue,2023-11-23
1946,3510,Baleno,4,4617,Late Delivery,2023-06-01
1947,2956,Swift,4,2099,Late Delivery,2023-12-15
1948,4042,i20,1,11082,Engine Noise,2023-10-16
1949,3050,Alto,1,11003,Scratches,2024-07-04
1950,3716,Swift,2,13724,Engine Noise,2022-04-10
1951,2987,XUV700,1,11613,High Service Cost,2024-10-08
1952,3222,XUV700,1,6043,High Service Cost,2022-06-18
1953,2871,Alto,3,10436,AC Problem,2022-11-21
1954,2604,Creta,3,5452,Scratches,2024-02-09
1955,2556,XUV700,4,12291,No Issue,2024-06-26
1956,4047,Creta,5,8305,AC Problem,2022-01-28
1957,3345,Seltos,2,13454,AC Problem,2022-02-13
1958,3165,Harrier,1,12361,High Service Cost,2023-10-15
1959,1788,Harrier,3,13674,High Service Cost,2024-03-21
